Région;Ancienne région;Grande catégorie de mesures;Catégorie / détail AG;﻿Année;Code région;Code ancienne région;Code grande catégorie de mesures;Code catégorie détail AG;Montant des exonérations
Grand Est;Champagne-Ardenne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2008;44;21;4;40;21199232.0
Grand Est;Champagne-Ardenne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2014;44;21;4;40;19249028.0
Grand Est;Champagne-Ardenne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2017;44;21;4;40;19436223.0
Grand Est;Champagne-Ardenne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2018;44;21;4;40;19821836.0
Grand Est;Champagne-Ardenne;9_Autres mesures;90_Autres mesures;2021;44;21;9;90;9808457.0
Grand Est;Lorraine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2008;44;41;1;11;723903902.0
Grand Est;Lorraine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2011;44;41;1;11;636194124.0
Grand Est;Lorraine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2015;44;41;1;11;665789597.0
Grand Est;Lorraine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2017;44;41;1;11;700607995.0
Grand Est;Lorraine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2018;44;41;1;11;711484388.0
Grand Est;Lorraine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2019;44;41;1;11;819870386.84
Grand Est;Lorraine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2020;44;41;1;11;782665763.47
Grand Est;Lorraine;1_Allégements généraux;11_Réduction générale sur les bas salaires;2022;44;41;1;11;1043774565.1
Grand Est;Lorraine;1_Allégements généraux;12_Aide à la RTT;2005;44;41;1;12;236320727.0
Grand Est;Lorraine;1_Allégements généraux;13_Exonération Heures supplémentaires;2009;44;41;1;13;85101413.0
Grand Est;Lorraine;1_Allégements généraux;13_Exonération Heures supplémentaires;2012;44;41;1;13;71417966.0
Grand Est;Lorraine;1_Allégements généraux;13_Exonération Heures supplémentaires;2015;44;41;1;13;12272638.0
Grand Est;Lorraine;1_Allégements généraux;13_Exonération Heures supplémentaires;2016;44;41;1;13;12507830.0
Grand Est;Lorraine;1_Allégements généraux;13_Exonération Heures supplémentaires;2017;44;41;1;13;13323533.0
Grand Est;Lorraine;1_Allégements généraux;13_Exonération Heures supplémentaires;2019;44;41;1;13;60876403.0
Grand Est;Lorraine;1_Allégements généraux;13_Exonération Heures supplémentaires;2020;44;41;1;13;55320359.0
Grand Est;Lorraine;1_Allégements généraux;13_Exonération Heures supplémentaires;2022;44;41;1;13;70749384.0
Grand Est;Lorraine;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2013;44;41;1;14;338506528.24
Grand Est;Lorraine;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2014;44;41;1;14;562835766.0
Grand Est;Lorraine;1_Allégements généraux;15_Réduction des cotisations famille;2015;44;41;1;15;100380861.68
Grand Est;Lorraine;1_Allégements généraux;15_Réduction des cotisations famille;2018;44;41;1;15;204246074.54
Grand Est;Lorraine;1_Allégements généraux;15_Réduction des cotisations famille;2020;44;41;1;15;201674855.67
Grand Est;Lorraine;1_Allégements généraux;15_Réduction des cotisations famille;2021;44;41;1;15;219788601.75
Grand Est;Lorraine;1_Allégements généraux;15_Réduction des cotisations famille;2022;44;41;1;15;238342072.58
Grand Est;Lorraine;1_Allégements généraux;16_Réduction des cotisations maladie;2019;44;41;1;16;640418607.13
Grand Est;Lorraine;1_Allégements généraux;16_Réduction des cotisations maladie;2023;44;41;1;16;734545580.9
Grand Est;Lorraine;1_Allégements généraux;19_Autres allégements généraux;2004;44;41;1;19;22159.0
Grand Est;Lorraine;1_Allégements généraux;19_Autres allégements généraux;2005;44;41;1;19;34436.0
Grand Est;Lorraine;1_Allégements généraux;19_Autres allégements généraux;2010;44;41;1;19;276887.0
Grand Est;Lorraine;1_Allégements généraux;19_Autres allégements généraux;2012;44;41;1;19;393564.0
Grand Est;Lorraine;1_Allégements généraux;19_Autres allégements généraux;2013;44;41;1;19;547804.0
Grand Est;Lorraine;1_Allégements généraux;19_Autres allégements généraux;2014;44;41;1;19;336142.0
Grand Est;Lorraine;1_Allégements généraux;19_Autres allégements généraux;2017;44;41;1;19;2031575.0
Grand Est;Lorraine;1_Allégements généraux;19_Autres allégements généraux;2019;44;41;1;19;898249.0
Grand Est;Lorraine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2007;44;41;2;20;70980430.0
Grand Est;Lorraine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2008;44;41;2;20;62435115.0
Grand Est;Lorraine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2012;44;41;2;20;50124166.0
Grand Est;Lorraine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2017;44;41;2;20;57921389.0
Grand Est;Lorraine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2018;44;41;2;20;50097039.0
Grand Est;Lorraine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2020;44;41;2;20;11047650.0
Grand Est;Lorraine;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2023;44;41;2;20;22102724.0
Grand Est;Lorraine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2004;44;41;3;30;7022306.0
Grand Est;Lorraine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2005;44;41;3;30;9546889.0
Grand Est;Lorraine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2006;44;41;3;30;11383594.0
Grand Est;Lorraine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2007;44;41;3;30;13064806.0
Grand Est;Lorraine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2008;44;41;3;30;12108210.0
Grand Est;Lorraine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2009;44;41;3;30;8506190.0
Grand Est;Lorraine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2016;44;41;3;30;4036813.0
Grand Est;Lorraine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2017;44;41;3;30;3030845.0
Grand Est;Lorraine;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2021;44;41;3;30;1328000.0
Grand Est;Lorraine;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2006;44;41;4;40;30617102.0
Grand Est;Lorraine;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2010;44;41;4;40;41944492.0
Grand Est;Lorraine;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2012;44;41;4;40;31303513.0
Grand Est;Lorraine;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2018;44;41;4;40;33463150.0
Grand Est;Alsace;1_Allégements généraux;11_Réduction générale sur les bas salaires;2005;44;42;1;11;284370363.0
Grand Est;Alsace;1_Allégements généraux;11_Réduction générale sur les bas salaires;2018;44;42;1;11;663445723.0
Grand Est;Alsace;1_Allégements généraux;11_Réduction générale sur les bas salaires;2019;44;42;1;11;771036048.28
Grand Est;Alsace;1_Allégements généraux;11_Réduction générale sur les bas salaires;2021;44;42;1;11;831851637.68
Grand Est;Alsace;1_Allégements généraux;12_Aide à la RTT;2004;44;42;1;12;318970091.0
Grand Est;Alsace;1_Allégements généraux;12_Aide à la RTT;2005;44;42;1;12;220915741.0
Grand Est;Alsace;1_Allégements généraux;12_Aide à la RTT;2006;44;42;1;12;1886223.0
Grand Est;Alsace;1_Allégements généraux;13_Exonération Heures supplémentaires;2010;44;42;1;13;89642316.0
Grand Est;Alsace;1_Allégements généraux;13_Exonération Heures supplémentaires;2018;44;42;1;13;15505411.0
Grand Est;Alsace;1_Allégements généraux;13_Exonération Heures supplémentaires;2021;44;42;1;13;69761225.0
Grand Est;Alsace;1_Allégements généraux;13_Exonération Heures supplémentaires;2022;44;42;1;13;79379060.0
Grand Est;Alsace;1_Allégements généraux;13_Exonération Heures supplémentaires;2023;44;42;1;13;85734739.0
Grand Est;Alsace;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2015;44;42;1;14;560099385.9
Grand Est;Alsace;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2018;44;42;1;14;590235324.78
Grand Est;Alsace;1_Allégements généraux;15_Réduction des cotisations famille;2017;44;42;1;15;224480552.83
Grand Est;Alsace;1_Allégements généraux;15_Réduction des cotisations famille;2018;44;42;1;15;229373359.25
Grand Est;Alsace;1_Allégements généraux;15_Réduction des cotisations famille;2022;44;42;1;15;264412705.74
Grand Est;Alsace;1_Allégements généraux;15_Réduction des cotisations famille;2023;44;42;1;15;279377660.92
Grand Est;Alsace;1_Allégements généraux;19_Autres allégements généraux;2013;44;42;1;19;55274.0
Grand Est;Alsace;1_Allégements généraux;19_Autres allégements généraux;2014;44;42;1;19;-321816.0
Grand Est;Alsace;1_Allégements généraux;19_Autres allégements généraux;2016;44;42;1;19;1654071.0
Grand Est;Alsace;1_Allégements généraux;19_Autres allégements généraux;2017;44;42;1;19;1871876.0
Grand Est;Alsace;1_Allégements généraux;19_Autres allégements généraux;2018;44;42;1;19;1928890.0
Grand Est;Alsace;1_Allégements généraux;19_Autres allégements généraux;2021;44;42;1;19;1370780.0
Grand Est;Alsace;1_Allégements généraux;19_Autres allégements généraux;2022;44;42;1;19;1271284.0
Grand Est;Alsace;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2006;44;42;2;20;52146205.0
Grand Est;Alsace;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2009;44;42;2;20;43914341.0
Grand Est;Alsace;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2019;44;42;2;20;13283932.0
Grand Est;Alsace;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2023;44;42;2;20;25303446.0
Grand Est;Alsace;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2004;44;42;3;30;8769748.0
Grand Est;Alsace;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2009;44;42;3;30;6595645.0
Grand Est;Alsace;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2011;44;42;3;30;4566609.0
Grand Est;Alsace;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2013;44;42;3;30;5965719.0
Grand Est;Alsace;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2015;44;42;3;30;4404344.0
Grand Est;Alsace;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2016;44;42;3;30;3452799.0
Grand Est;Alsace;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2020;44;42;3;30;536756.0
Grand Est;Alsace;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2021;44;42;3;30;434921.0
Grand Est;Alsace;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2022;44;42;3;30;416444.0
Grand Est;Alsace;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2023;44;42;3;30;282834.0
Grand Est;Alsace;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2004;44;42;4;40;15153665.0
Grand Est;Alsace;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2011;44;42;4;40;20540826.0
Grand Est;Alsace;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2013;44;42;4;40;22826733.0
Grand Est;Alsace;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2014;44;42;4;40;24110420.0
Grand Est;Alsace;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2017;44;42;4;40;26177042.0
Grand Est;Alsace;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2018;44;42;4;40;24856625.0
Grand Est;Alsace;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2022;44;42;4;40;20827767.0
Grand Est;Alsace;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2023;44;42;4;40;22319657.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;11_Réduction générale sur les bas salaires;2004;52;52;1;11;413525564.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;11_Réduction générale sur les bas salaires;2005;52;52;1;11;656738621.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;11_Réduction générale sur les bas salaires;2010;52;52;1;11;1352544507.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;11_Réduction générale sur les bas salaires;2011;52;52;1;11;1238969581.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;11_Réduction générale sur les bas salaires;2015;52;52;1;11;1360941478.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;11_Réduction générale sur les bas salaires;2016;52;52;1;11;1395793638.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;11_Réduction générale sur les bas salaires;2017;52;52;1;11;1469215126.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;11_Réduction générale sur les bas salaires;2021;52;52;1;11;1925999916.5
Pays de la Loire;Pays de la Loire;1_Allégements généraux;11_Réduction générale sur les bas salaires;2023;52;52;1;11;2484480599.7
Pays de la Loire;Pays de la Loire;1_Allégements généraux;12_Aide à la RTT;2005;52;52;1;12;469005846.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;12_Aide à la RTT;2008;52;52;1;12;9038.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;12_Aide à la RTT;2009;52;52;1;12;1006.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;13_Exonération Heures supplémentaires;2007;52;52;1;13;33935195.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;13_Exonération Heures supplémentaires;2011;52;52;1;13;167922667.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;13_Exonération Heures supplémentaires;2012;52;52;1;13;126944623.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;13_Exonération Heures supplémentaires;2014;52;52;1;13;23766776.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;13_Exonération Heures supplémentaires;2017;52;52;1;13;25692521.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;13_Exonération Heures supplémentaires;2021;52;52;1;13;128338517.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;13_Exonération Heures supplémentaires;2022;52;52;1;13;143738048.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2013;52;52;1;14;680300398.8
Pays de la Loire;Pays de la Loire;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2014;52;52;1;14;1108639465.9
Pays de la Loire;Pays de la Loire;1_Allégements généraux;15_Réduction des cotisations famille;2021;52;52;1;15;486096137.36
Pays de la Loire;Pays de la Loire;1_Allégements généraux;15_Réduction des cotisations famille;2022;52;52;1;15;528559073.07
Pays de la Loire;Pays de la Loire;1_Allégements généraux;16_Réduction des cotisations maladie;2019;52;52;1;16;1372344157.2
Pays de la Loire;Pays de la Loire;1_Allégements généraux;16_Réduction des cotisations maladie;2020;52;52;1;16;1286686044.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;16_Réduction des cotisations maladie;2021;52;52;1;16;1413521678.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;16_Réduction des cotisations maladie;2022;52;52;1;16;1544213743.3
Pays de la Loire;Pays de la Loire;1_Allégements généraux;19_Autres allégements généraux;2005;52;52;1;19;63790.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;19_Autres allégements généraux;2006;52;52;1;19;39088.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;19_Autres allégements généraux;2007;52;52;1;19;36059.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;19_Autres allégements généraux;2010;52;52;1;19;95412.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;19_Autres allégements généraux;2014;52;52;1;19;998750.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;19_Autres allégements généraux;2016;52;52;1;19;2210147.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;19_Autres allégements généraux;2018;52;52;1;19;2693000.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;19_Autres allégements généraux;2019;52;52;1;19;2043680.0
Pays de la Loire;Pays de la Loire;1_Allégements généraux;19_Autres allégements généraux;2022;52;52;1;19;2385906.0
Pays de la Loire;Pays de la Loire;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2005;52;52;2;20;98865419.0
Pays de la Loire;Pays de la Loire;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2007;52;52;2;20;118973218.0
Pays de la Loire;Pays de la Loire;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2009;52;52;2;20;80487785.0
Pays de la Loire;Pays de la Loire;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2018;52;52;2;20;80020551.0
Pays de la Loire;Pays de la Loire;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2019;52;52;2;20;21508970.0
Pays de la Loire;Pays de la Loire;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2021;52;52;2;20;34466340.0
Pays de la Loire;Pays de la Loire;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2006;52;52;3;30;8984096.0
Pays de la Loire;Pays de la Loire;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2009;52;52;3;30;8321708.0
Pays de la Loire;Pays de la Loire;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2014;52;52;3;30;5789980.0
Pays de la Loire;Pays de la Loire;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2015;52;52;3;30;4872684.0
Pays de la Loire;Pays de la Loire;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2017;52;52;3;30;2743189.0
Pays de la Loire;Pays de la Loire;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2020;52;52;3;30;2936593.0
Pays de la Loire;Pays de la Loire;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2022;52;52;3;30;2754389.0
Pays de la Loire;Pays de la Loire;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2004;52;52;4;40;28909745.0
Pays de la Loire;Pays de la Loire;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2007;52;52;4;40;58088342.0
Pays de la Loire;Pays de la Loire;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2010;52;52;4;40;62732522.0
Pays de la Loire;Pays de la Loire;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2011;52;52;4;40;39193472.0
Pays de la Loire;Pays de la Loire;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2015;52;52;4;40;48732952.0
Pays de la Loire;Pays de la Loire;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2017;52;52;4;40;50571631.0
Pays de la Loire;Pays de la Loire;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2020;52;52;4;40;45073320.0
Pays de la Loire;Pays de la Loire;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2023;52;52;4;40;49621846.0
Pays de la Loire;Pays de la Loire;9_Autres mesures;90_Autres mesures;2020;52;52;9;90;96882477.0
Bretagne;Bretagne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2004;53;53;1;11;327279095.0
Bretagne;Bretagne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2006;53;53;1;11;1018086052.0
Bretagne;Bretagne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2011;53;53;1;11;1024272849.0
Bretagne;Bretagne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2015;53;53;1;11;1111468768.0
Bretagne;Bretagne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2017;53;53;1;11;1193234535.0
Bretagne;Bretagne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2019;53;53;1;11;1389463177.7
Bretagne;Bretagne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2020;53;53;1;11;1364362032.8
Bretagne;Bretagne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2023;53;53;1;11;1997431238.4
Bretagne;Bretagne;1_Allégements généraux;12_Aide à la RTT;2004;53;53;1;12;523030540.0
Bretagne;Bretagne;1_Allégements généraux;12_Aide à la RTT;2006;53;53;1;12;1448381.0
Bretagne;Bretagne;1_Allégements généraux;12_Aide à la RTT;2007;53;53;1;12;38247.0
Bretagne;Bretagne;1_Allégements généraux;12_Aide à la RTT;2008;53;53;1;12;1395.0
Bretagne;Bretagne;1_Allégements généraux;12_Aide à la RTT;2009;53;53;1;12;1215.0
Bretagne;Bretagne;1_Allégements généraux;12_Aide à la RTT;2010;53;53;1;12;1306.0
Bretagne;Bretagne;1_Allégements généraux;13_Exonération Heures supplémentaires;2009;53;53;1;13;121668684.0
Bretagne;Bretagne;1_Allégements généraux;13_Exonération Heures supplémentaires;2010;53;53;1;13;127294803.0
Bretagne;Bretagne;1_Allégements généraux;13_Exonération Heures supplémentaires;2011;53;53;1;13;135949092.0
Bretagne;Bretagne;1_Allégements généraux;13_Exonération Heures supplémentaires;2013;53;53;1;13;24991557.0
Bretagne;Bretagne;1_Allégements généraux;13_Exonération Heures supplémentaires;2017;53;53;1;13;25136498.0
Bretagne;Bretagne;1_Allégements généraux;13_Exonération Heures supplémentaires;2018;53;53;1;13;26474934.0
Bretagne;Bretagne;1_Allégements généraux;13_Exonération Heures supplémentaires;2021;53;53;1;13;109683655.0
Bretagne;Bretagne;1_Allégements généraux;13_Exonération Heures supplémentaires;2022;53;53;1;13;122739593.0
Bretagne;Bretagne;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2013;53;53;1;14;504969018.72
Bretagne;Bretagne;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2014;53;53;1;14;821650044.17
Bretagne;Bretagne;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2016;53;53;1;14;842187704.1
Bretagne;Bretagne;1_Allégements généraux;15_Réduction des cotisations famille;2018;53;53;1;15;330207171.32
Bretagne;Bretagne;1_Allégements généraux;15_Réduction des cotisations famille;2020;53;53;1;15;333006851.81
Bretagne;Bretagne;1_Allégements généraux;15_Réduction des cotisations famille;2023;53;53;1;15;425837173.96
Bretagne;Bretagne;1_Allégements généraux;16_Réduction des cotisations maladie;2019;53;53;1;16;1033235107.4
Bretagne;Bretagne;1_Allégements généraux;16_Réduction des cotisations maladie;2022;53;53;1;16;1182396595.5
Bretagne;Bretagne;1_Allégements généraux;19_Autres allégements généraux;2007;53;53;1;19;29479.0
Bretagne;Bretagne;1_Allégements généraux;19_Autres allégements généraux;2009;53;53;1;19;1149.0
Bretagne;Bretagne;1_Allégements généraux;19_Autres allégements généraux;2017;53;53;1;19;1466925.0
Bretagne;Bretagne;1_Allégements généraux;19_Autres allégements généraux;2018;53;53;1;19;1503475.0
Bretagne;Bretagne;1_Allégements généraux;19_Autres allégements généraux;2019;53;53;1;19;1004512.0
Bretagne;Bretagne;1_Allégements généraux;19_Autres allégements généraux;2021;53;53;1;19;1165674.0
Bretagne;Bretagne;1_Allégements généraux;19_Autres allégements généraux;2023;53;53;1;19;1219839.0
Bretagne;Bretagne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2005;53;53;2;20;70663026.0
Bretagne;Bretagne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2006;53;53;2;20;80174552.0
Bretagne;Bretagne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2008;53;53;2;20;70227784.0
Bretagne;Bretagne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2011;53;53;2;20;55068696.0
Bretagne;Bretagne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2012;53;53;2;20;52448976.0
Bretagne;Bretagne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2019;53;53;2;20;14588156.0
Bretagne;Bretagne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2020;53;53;2;20;16020107.0
Bretagne;Bretagne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2021;53;53;2;20;25185478.0
Bretagne;Bretagne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2009;53;53;3;30;4374706.0
Bretagne;Bretagne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2015;53;53;3;30;1698941.0
Bretagne;Bretagne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2020;53;53;3;30;2012180.0
Bretagne;Bretagne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2021;53;53;3;30;1798289.0
Bretagne;Bretagne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2022;53;53;3;30;1739515.0
Bretagne;Bretagne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2005;53;53;4;40;31887103.0
Bretagne;Bretagne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2006;53;53;4;40;42621215.0
Bretagne;Bretagne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2008;53;53;4;40;56303347.0
Bretagne;Bretagne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2009;53;53;4;40;62824929.0
Bretagne;Bretagne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2011;53;53;4;40;41930011.0
Bretagne;Bretagne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2016;53;53;4;40;51527488.0
Bretagne;Bretagne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2017;53;53;4;40;55820043.0
Bretagne;Bretagne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2018;53;53;4;40;55298442.0
Bretagne;Bretagne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2019;53;53;4;40;49413833.0
Bretagne;Bretagne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2020;53;53;4;40;47589650.0
Bretagne;Bretagne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2021;53;53;4;40;62257814.0
Bretagne;Bretagne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2022;53;53;4;40;66255439.0
Bretagne;Bretagne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2023;53;53;4;40;72180293.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;11_Réduction générale sur les bas salaires;2005;75;54;1;11;322311770.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;11_Réduction générale sur les bas salaires;2008;75;54;1;11;613880816.0
Nouvelle-Aquitaine;Poitou-Charentes;1_Allégements généraux;11_Réduction générale sur les bas salaires;2018;75;54;1;11;633952699.0
